"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.0628,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.0455,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1995-08",99.91691,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1995-09",99.76963,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1995-10",99.57361,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1995-11",99.28495,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1995-12",98.8875,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1996-01",98.46901,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1996-02",98.25177,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1996-03",98.25798,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1996-04",98.25661,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1996-05",98.22073,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1996-06",98.21289,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1996-07",98.26662,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1996-08",98.37495,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1996-09",98.41729,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1996-10",98.34087,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1996-11",98.21485,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1996-12",98.09441,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1997-01",98.03082,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1997-02",97.96024,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1997-03",98.03764,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1997-04",98.18594,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1997-05",98.30836,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1997-06",98.33312,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1997-07",98.40005,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1997-08",98.56545,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1997-09",98.75452,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1997-10",98.90488,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1997-11",98.93197,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1997-12",98.90699,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1998-01",98.89463,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1998-02",98.95872,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1998-03",99.15533,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1998-04",99.33345,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1998-05",99.55634,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1998-06",99.88474,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1998-07",100.2506,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1998-08",100.4376,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1998-09",100.5843,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1998-10",100.7459,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1998-11",100.7864,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1998-12",100.6994,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1999-01",100.6068,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1999-02",100.4978,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1999-03",100.2831,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1999-04",100.058,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1999-05",99.9122,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1999-06",99.86469,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1999-07",99.91325,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1999-08",99.96611,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1999-09",100.0444,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1999-10",100.1712,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1999-11",100.2936,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1999-12",100.4259,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2000-01",100.5467,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2000-02",100.6597,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2000-03",100.7306,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2000-04",100.7869,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2000-05",100.8661,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2000-06",100.7857,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2000-07",100.7781,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2000-08",100.7027,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2000-09",100.4778,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2000-10",100.3493,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2000-11",100.4201,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2000-12",100.5283,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2001-01",100.6196,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2001-02",100.6208,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2001-03",100.5793,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2001-04",100.4115,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2001-05",100.0984,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2001-06",99.73753,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2001-07",99.48952,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2001-08",99.34007,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2001-09",99.29012,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2001-10",99.21564,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2001-11",99.0528,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2001-12",98.89164,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2002-01",98.75285,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2002-02",98.67161,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2002-03",98.64326,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2002-04",98.58879,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2002-05",98.55683,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2002-06",98.56583,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2002-07",98.61666,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2002-08",98.54841,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2002-09",98.33521,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2002-10",97.82617,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2002-11",97.1903,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2002-12",96.84627,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2003-01",96.82379,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2003-02",96.89527,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2003-03",97.08102,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2003-04",97.34606,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2003-05",97.64607,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2003-06",97.97136,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2003-07",98.20127,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2003-08",98.20377,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2003-09",98.16551,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2003-10",98.18378,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2003-11",98.22758,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2003-12",98.15791,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2004-01",98.10886,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2004-02",98.19034,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2004-03",98.18957,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2004-04",98.14615,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2004-05",98.12109,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2004-06",98.14371,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2004-07",98.1594,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2004-08",98.21947,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2004-09",98.29164,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2004-10",98.27721,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2004-11",98.30579,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2004-12",98.46008,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2005-01",98.67003,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2005-02",98.73239,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2005-03",98.69934,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2005-04",98.66162,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2005-05",98.64647,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2005-06",98.61668,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2005-07",98.62092,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2005-08",98.72701,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2005-09",98.86316,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.02087,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.19598,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2005-12",99.48204,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2006-01",99.81796,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2006-02",99.97222,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.0374,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.1213,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.2046,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.1343,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2006-07",99.98446,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2006-08",99.83664,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2006-09",99.71766,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2006-10",99.65068,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2006-11",99.7356,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2006-12",99.92641,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.1587,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.4677,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.7947,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.1418,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.3987,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.4209,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.2361,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.8868,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.5573,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.305,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.081,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.98231,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.93532,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.89088,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.87132,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.80252,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.53348,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.13676,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.73347,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.50375,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.3949,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.1966,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.97812,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.70719,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.54585,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.44539,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.4044,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.53048,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.77233,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.14126,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.64307,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.16022,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.5486,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.71894,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.67335,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.60523,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.50079,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.53539,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.73389,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.93609,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.96499,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.1971,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.7032,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-08",101.19,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-09",101.5367,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-10",101.7331,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-11",101.8615,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-12",101.8607,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-01",101.8044,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-02",101.7271,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-03",101.604,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-04",101.5046,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-05",101.466,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-06",101.4558,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-07",101.2961,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-08",100.9622,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-09",100.7046,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-10",100.5134,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-11",100.4921,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-12",100.6045,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-01",100.6959,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-02",100.7283,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.7472,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.7716,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.756,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.6816,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-07",100.4952,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-08",100.2797,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-09",100.1314,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-10",100.1057,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-11",100.1721,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-12",100.2783,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.4385,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.5692,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.6382,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.6687,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.6895,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.7245,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.771,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.8233,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.9226,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-10",101.0465,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-11",101.203,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.3647,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.5052,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.5726,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.5805,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.5989,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.6306,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.6114,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.4948,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.2711,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.1031,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.0674,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.1097,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.2545,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.4468,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.6198,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.7536,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.7987,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.7548,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.6449,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.501,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.32,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.0913,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.9202,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.9086,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.0176,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.079,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-02",101.0916,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-03",101.1214,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.2116,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.2949,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.3544,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.3403,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.3035,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.2745,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.3001,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.3762,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.441,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.4344,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.3877,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.4685,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.6417,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.82,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.942,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.9482,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.8712,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.8303,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.8564,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.8952,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.9543,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.0262,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.0288,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.9655,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.8838,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.8036,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.7218,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.6341,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.617,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.6069,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.5709,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.5369,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.5138,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.5248,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.5346,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.5345,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.475,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.3429,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.1633,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.0151,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.9216,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.9213,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.9296,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.0287,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.0346,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.9387,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.5541,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.74715,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.95666,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.86185,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-06",99.26112,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-07",99.66891,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.95911,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-09",100.0153,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.84592,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.62489,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.4745,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.37762,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.54049,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.85233,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.186,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.7232,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.1963,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.3357,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.3235,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.3263,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.14,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.8247,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.5428,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.315,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.81884,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.98398,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-04",98.29478,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-05",97.86816,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-06",97.44759,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-07",96.9456,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-08",96.55537,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-09",96.22929,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-10",96.28158,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-11",96.69094,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-12",97.26073,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-01",97.82746,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-02",98.28964,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-03",98.58175,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-04",98.86854,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-05",99.00194,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-06",98.98737,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-07",98.88892,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-08",98.70879,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-09",98.5243,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1998-12",98.92616,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-01",99.284,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-02",99.64835,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-03",100.003,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-04",100.4075,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-05",100.8523,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-06",101.197,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-07",101.4577,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-08",101.6419,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-09",101.7713,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-10",101.8322,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-11",101.795,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-12",101.6287,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2000-01",101.3675,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2000-02",101.1577,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2000-03",100.966,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2000-04",100.8048,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2000-05",100.6695,
